Bug_id,Timestamp,Summary
339270,2010-10-18 00:38:46,"When editing a simple search, the bug status is lost"
339357,2006-05-26 17:03:51,Bogus Attachment #0 created on large file upload
339369,2006-05-26 11:13:39,"during logout, says ""Your login has been forgotten"" instead of ""You have been logged out."""
339451,2006-05-27 11:03:25,Documentation for User Deletion
339667,2006-05-30 08:33:15,Attachment data not deleted when deleting a component or a product
339679,2009-05-20 06:05:12,"describecomponents.cgi doesn't show components of closed products, even when there are bugs in these products"
339684,2006-05-30 06:58:22,potentially settable flags really don't scale well past 5 items
339731,2006-07-06 10:49:34,[LDAP] URI-parsing code duplicated with Net::LDAP
339820,2006-05-31 06:41:26,Entering an invalid assignee when amending a bug can result in loss of Comments and other changes just entered !!!!
339858,2006-05-31 11:56:08,Remove useless module dependencies in Bugzilla::Auth::*
339877,2006-05-31 13:33:59,The entire interface fucking sucks
340026,2006-06-01 14:07:52,login state not carried throughout pages
340104,2006-06-02 05:20:40,Move Bugzilla::Auth::get_netaddr() in Util.pm
340116,2006-06-02 07:00:33,Flag::FormToNewFlags() uses incorrect data
340126,2006-06-02 08:31:13,Windows instructions for installing XML::Twig are wrong
340130,2006-06-02 09:13:41,B8 and B9 don't have consistent URLs due to lack of section ID
340139,2006-06-03 11:08:52,"When adding a new attachment, data inserted in the bugs_activity table are quoted"
340154,2006-06-02 11:21:51,query.cgi#chart doesn't work anymore
340210,2006-06-02 20:35:56,bug creation timestamp is different than the first long description associated with that bug
340223,2006-06-03 02:41:26,"While reporting a new bug, the CC List is shown on the left side of the page. I want the CC List be shifted to the right side of the page to have 15 dropdown CC list."
340239,2006-06-03 06:10:19,Bar chart And Pie chart Not generated in Bugzilla 2.22.
340253,2006-06-03 08:49:14,.cgi scripts should call Throw*Error() instead of die()
340309,2006-06-04 03:57:14,process_bug.cgi fails when changing several bugs at once if all bugs are in the same product
340350,2006-06-05 01:44:52,009bugwords.t barewords detection is imperfect
340499,2006-06-06 02:58:04,Change several bugs at once reassign field in Param(usemenuforusers) is broken
340524,2006-06-06 06:03:14,Changing products should not give listboxes for items with only one choice
340525,2006-06-06 06:09:58,The ImageMagick PPM doesn't exist (wrong install instruction)
340538,2006-06-06 07:17:11,Insecure dependency in exec while running with -T switch at /usr/lib/perl5/site_perl/5.8.6/Mail/Mailer/sendmail.pm line 16.
340609,2008-09-21 12:27:14,Bug->check() / ValidateBugId() should throw an error if no bug ID is passed
340713,2006-06-07 10:35:33,"Remove B4 from 2.20, 2.22 and trunk docs as we require 5.6.1 already"
340820,2006-06-08 04:25:01,Update Win32 installation instructions for Bugzilla 2.22
340821,2006-06-08 04:27:39,Add wiki FAQ diff to XML docs
340828,2006-06-08 05:42:17,it's impossible to search bugmail for comments by a person
340837,2006-06-08 07:21:13,Refreshing the new bug confirmation page creates a duplicate on IE6.0 (other browsers not yet tested)
340838,2006-06-08 07:22:07,Refreshing the new bug confirmation page creates a duplicate on IE6.0 (other browsers not yet tested)
340848,2006-06-08 08:30:22,page.cgi?id=fields.html still contains obsolete values for Platform and OS
340884,2007-08-22 12:01:34,Searches break on <select> fields whose values have commas
340892,2006-06-08 14:37:04,"Searching for summaries containing , crashes Bugzilla"
340904,2006-06-08 15:40:18,Bugzilla no longer stores passwords in clear text
340931,2006-06-08 19:55:12,bugzilla failed to detect DBD-Mysql module which is already installed
340967,2006-07-05 14:43:02,The login form appears twice when trying to add an attachment (due to two consecutive calls to Bugzilla->login)
340991,2006-06-09 09:31:09,The bugzilla-enter-bug-page is broken in IE7/Vista Beta2
341086,2006-06-10 10:17:52,allow uploading an attachment from a URL
341088,2006-06-10 10:21:39,Use of uninitialized value in crypt at Bugzilla/Util.pm line 339.
341091,2006-06-10 23:07:44,checksetup breaks if there are duplicate versions for a product
341192,2006-06-11 14:52:40,Release Bugzilla 2.23.2
341193,2006-06-11 14:57:52,Status update for 2.23.2
341194,2006-06-11 15:02:17,DUPE.
341195,2006-06-11 15:08:11,"Update ""Download"" Page for 2.23.2"
341196,2006-06-11 15:08:16,"Update ""Download"" Page for 2.23.2"
341197,2006-06-11 15:14:16,"Update ""Changes"" Page for 2.23.2"
341198,2006-06-11 15:18:28,Release/News Announcement for 2.23.2
341244,2006-06-12 05:35:00,Log in with wrong Password containing numbers...
341267,2006-06-12 08:34:45,page.cgi?id=fields.html has invalid Platform/OS values if the default ones got renamed/removed
341273,2006-06-12 17:15:07,Display Bugzilla version in a public place on Bugzilla installs
341284,2006-06-12 10:46:27,Space in query field returns Unknown column 'relevance' in 'field list'
341285,2006-06-12 10:55:46,Update bugzilla-update.xml
341374,2006-06-13 04:20:23,checksetup fails if database exists with non-Bugzilla table
341449,2006-06-13 15:12:59,Including the name in comments in email makes the line too long
341453,2006-06-13 15:53:52,Bugzilla::Series looks for functions in global scope that are not global functions
341454,2006-06-13 16:01:22,testserver.pl requires $::ENV{'PATH'} to be defined
341456,2006-06-13 16:04:14,Bugzilla/Search/Quicksearch.pm shouldn't use Bugzilla.pm
341492,2006-06-14 12:45:38,./collectstats.pl --regenerate fails
341508,2006-06-14 03:45:26,GetBugLink() should be localisable
341539,2006-06-14 08:35:49,Component list not filtered when a product selected on Request Queue or Edit Flag Types
341616,2006-06-15 00:08:51,GD.Graph.xxx plugins not found when trying to create graphical reports
341689,2006-06-15 14:08:38,'Edit Attachment As Comment' converts plain text to HTML entities
341809,2006-10-04 10:10:39,bugzilla.dtd does not include any custom fields (automate DTD creation)
341812,2006-06-16 11:50:20,Installation doc re mySQL data root
341822,2006-06-16 13:10:08,attachments when retrieved from postgres are garbage
341866,2006-06-17 05:50:36,"'changer' in editproducts.cgi must be a user login, not a user ID"
341867,2006-06-17 05:57:46,post_bug.cgi lets users with editbugs and canconfirm privs enter bugs as UNCONFIRMED even when votes_to_confirm is 0
341869,2006-06-17 07:18:52,Fix usage of HTML header tags in template/en/default/global/header.html.tmpl
342033,2006-06-19 08:08:06,Accessibility -- use real <table> for summary of changes
342053,2006-06-19 11:01:06,Quicksearch.pm defines $cgi outside routines
342060,2006-06-19 11:50:48,checksetup fails if no database exists
342104,2006-06-19 21:23:21,can't reassign to current default assignee/qa
342114,2006-06-19 22:05:53,Bugzilla.pm caches data in global variables
342121,2006-06-19 23:39:21,Remove usage of Config qw(:locations) in favor of Constants::bz_locations()
342130,2006-06-20 01:03:32,"When using QuickSearch to find something in All products, the footer is bogus"
342238,2006-06-20 16:46:25,There is a dependency loop between Bugzilla::User and Bugzilla::Component
342270,2006-06-21 01:26:30,colon in name of product or component breaks inclusions/exclusions in flags
342271,2006-06-21 01:50:20,Error when checksetup.pl is run.
342388,2006-06-22 00:38:27,Checksetup.pl error
342400,2006-06-22 02:05:45,Error message appears at top of nearly every html-output-page with Template Toolkit >= V2.14
342404,2006-06-22 02:30:04,changing product page should let you figure out what bug you're hurting
342410,2006-06-22 04:29:25,"Various modules assume functions are in global scope, when none are"
342519,2006-06-23 03:22:29,process `snmpd' is using deprecated sysctl (syscall) net.ipv6.neigh.lo.retrans_time; Use net.ipv6.neigh.lo.retrans_time_ms instead
342528,2006-06-23 05:51:05,Undefined subroutine in showdependencytree.cgi in latest CVS
342731,2006-06-26 03:08:52,"checksetup.pl ""answers"" file seems to be broken"
342740,2006-06-26 05:01:57,"Query page help is not discoverable, and not detailed enough"
342757,2006-07-11 21:05:17,"searching results in ""YOUR BROWSER DOESN'T SUPPORT THIS SERVER-PUSH TECHNOLOGY"" warning on brower under mod_perl"
342828,2006-06-26 23:01:19,"keyword cache is not sorted alphabetically, makes sorting by keyword inconsistent"
342842,2006-06-27 02:00:03,Bugzilla should correct its paths to avoid rendering errors
342861,2006-06-27 04:15:20,Cannot upgrade from any version before 2.17.1.
343050,2006-06-28 14:46:59,process_bug.cgi tries to send emails to too many bugs
343166,2006-06-29 10:00:32,$template->process leaks 512K of RAM per call under mod_perl
343189,2006-06-29 12:17:54,checksetup.pl HASH reference error with 2.18.5 to 2.20.2/2.22 upgrade
343248,2006-06-30 05:13:48,SQL query to get all keywords with bug count is duplicated in editkeywords.cgi and describekeywords.cgi
343294,2006-07-01 07:12:28,Update notification does not work through an HTTP proxy
343337,2006-07-01 09:04:49,process_bug.cgi calls certain constants as global subroutines
343361,2006-07-01 14:40:11,die_with_dignity is useless inside of Bugzilla::CGI
343364,2006-07-01 14:51:51,Changing Multiple Bugs is broken on the tip
343418,2006-07-02 07:47:14,votes page doesn't tell me why a bug is crossed out
343421,2006-07-02 08:57:32,change its to it's or its not to it isn't or something
343566,2006-07-04 13:30:34,Runtests test 004template.t fails on some systems with a complaint about RELATIVE
343699,2006-07-05 16:41:12,votes.cgi: Reference found where even-sized list expected
343702,2006-07-05 17:03:54,"editflagtypes.cgi: Argument """" isn't numeric in numeric gt (>) at template/en/default/request/email.txt.tmpl line 155."
343725,2006-07-06 00:21:24,No image produced in either Graphical Reports or New Charts .
343726,2006-07-06 00:22:48,No image produced in either Graphical Reports or New Charts .
343728,2006-07-06 00:59:00,No image produced in either Graphical Reports or New Charts .
343752,2006-07-06 07:40:15,The 'order' field in buglist.cgi is not properly parsed when using aliases
343770,2006-07-06 08:32:36,Parameters are not stored
343802,2006-07-06 13:23:12,index.cgi returns: No value for param user_verify_class (try running checksetup.pl again) at Bugzilla/Config.pm line 182.
343916,2006-07-07 13:16:02,hidden submit button should have display: none
344043,2006-07-09 10:51:35,Use of watching accounts interferes with security bug CCs
344055,2006-07-09 14:32:38,Bugzilla now requires Filter::Util::Call
344106,2006-07-10 06:29:47,Error upgrading Bugzilla to version 2.23.2+ with perl 5.8.0
344141,2006-07-10 09:36:10,bugzilla-admin-daemon address should be templatized
344169,2006-07-10 13:01:20,No graphs being generated from reports.cgi
344260,2006-07-11 08:48:31,Once this version of the Fedora Kernel is installed postfix and fetchmail have issues
344282,2006-07-11 11:55:48,Require DBI 1.41+ for DBD::Pg 1.45
344293,2006-07-11 12:49:40,front.png too hard to customize when using multiple instance/single source
344298,2006-07-11 14:15:52,importxml.pl performance problem
344342,2006-07-12 02:32:49,utf-8 chars are encoded twice in the mysql db
344419,2006-07-12 12:00:13,uninitialized value in index.cgi
344432,2007-01-09 01:20:28,add bugs to the new named tag needs an editor
344448,2006-07-12 15:37:13,editparams.cgi doesn't let me clear a group
344497,2006-07-13 00:55:39,Cannot create new bugs
344507,2006-07-13 09:52:33,"Users watching you: None should be ""No one"""
344516,2006-07-13 04:15:39,Graphical reports (Bar and Line) are not showing though there is no error
344527,2006-07-20 16:53:20,Old Charts are broken using mod_perl
344547,2006-07-13 07:37:12,"[Version 2.20+] bugzilla.mozilla.org thinks I'm using Mac OS X 10.3, when I am using Mac OS X 10.4"
344612,2006-07-13 15:09:51,$silent does not work properly in checksetup.pl anymore
344647,2006-07-13 22:33:42,checksetup.pl can create two database connections instead of one
344661,2006-07-14 01:08:25,Cannot upgrade my PostgreSQL installation anymore
344727,2006-07-14 12:47:43,"Documentation still thinks we need XML::Parser, but we now need XML::Twig"
344748,2006-07-14 18:02:58,my requests filter screen does not behave right
344903,2006-07-16 22:54:03,Update Documentation version for 2.23.2 on URL
344915,2006-07-17 02:56:18,Non-installed modules are reported incorrectly
344917,2006-07-17 03:17:17,"global/header.html.tmpl should not INCLUDE ""global/help-header.html.tmpl"" because inithelp should only be included in pages that have help"
344935,2006-07-17 08:06:52,can't limit bugs searches by real name for reporter/assignee/...
344944,2006-07-17 09:04:32,Bugs table is crashed and needs to be repaired
344961,2006-07-17 11:06:49,Display custom fields on show_bug.cgi before the time table
345011,2006-07-17 19:15:06,Bugzilla HTML attachments open to XSS attacks
345032,2006-07-18 03:22:47,Tainted value in request.cgi when restricting the search to a given flag
345104,2006-07-18 11:58:32,$field_descs values in field_descs.none.html are overwritten by values from the DB
345200,2006-07-19 05:30:39,undef error - Can't find param named changer at Bugzilla/Config.pm line 171.
345241,2006-07-19 12:44:49,Bookmarkable template too big for IE if product has 60 components
345244,2006-07-19 12:56:51,Bug template creation window has silly title
345313,2006-07-20 02:54:35,Undefined subroutine &Bugzilla::Component::check_component called at C:/Bugzilla/post_bug.cgi line 145.
345346,2006-07-20 08:26:28,"config.cgi's XML format does ""FILTER uri"" or ""FILTER html"" where it should do ""FILTER xml"""
