Bug_id,Timestamp,Component
329503,2006-03-06 06:34:56,Mail Window Front End
329525,2006-03-06 09:29:02,Address Book
329543,2006-03-06 12:49:57,General
329551,2006-03-06 14:08:03,Message Compose Window
329552,2006-03-06 14:08:06,Mail Window Front End
329553,2006-03-06 14:18:49,Mail Window Front End
329555,2006-03-06 14:29:27,Mail Window Front End
329589,2006-03-06 21:48:37,Mail Window Front End
329590,2006-03-06 22:33:24,General
329595,2006-03-07 00:38:12,General
329596,2006-03-07 00:56:46,Account Manager
329604,2006-03-07 03:24:53,Account Manager
329611,2006-03-07 05:11:57,Mail Window Front End
329621,2006-03-07 06:52:11,General
329631,2006-03-07 07:57:28,Message Compose Window
329635,2006-03-07 08:10:03,Mail Window Front End
329665,2006-03-07 12:01:03,Mail Window Front End
329672,2006-03-07 12:49:08,General
329772,2006-03-08 05:45:32,Account Manager
329780,2006-03-08 06:37:46,Message Compose Window
329811,2006-03-08 11:14:56,Mail Window Front End
329856,2006-03-08 15:55:01,General
329857,2006-03-08 16:03:13,General
329875,2006-03-08 22:23:00,General
329888,2006-03-09 01:48:18,Mail Window Front End
329890,2006-03-09 02:09:08,Message Compose Window
329905,2006-03-09 06:34:59,Mail Window Front End
329922,2006-03-09 08:58:39,Mail Window Front End
329954,2006-03-09 12:02:34,General
329991,2006-03-09 18:42:30,General
330021,2006-03-10 03:09:23,General
330039,2006-03-10 07:05:12,Mail Window Front End
330106,2006-03-10 15:24:47,Security
330110,2006-03-10 16:24:25,General
330119,2006-03-10 17:09:53,Mail Window Front End
330122,2006-03-10 17:18:05,Message Compose Window
330134,2006-03-10 22:19:57,Migration
330205,2006-03-11 17:03:21,Mail Window Front End
330211,2006-03-11 20:00:06,Account Manager
330228,2006-03-12 05:00:27,Message Compose Window
330241,2006-03-12 08:14:11,Mail Window Front End
330246,2006-03-12 09:08:23,Mail Window Front End
330254,2006-03-12 09:55:08,Mail Window Front End
330258,2006-03-12 10:10:43,Mail Window Front End
330270,2006-03-12 11:54:58,Account Manager
330281,2006-03-12 14:41:03,Account Manager
330306,2006-03-12 22:06:51,Mail Window Front End
330324,2006-03-13 03:45:47,Mail Window Front End
330360,2006-03-13 09:37:55,Message Compose Window
330379,2006-03-13 12:55:22,Migration
330402,2006-03-13 15:34:24,Mail Window Front End
330404,2006-03-13 15:57:59,General
330424,2006-03-13 20:57:48,General
330436,2006-03-14 00:55:32,General
330437,2006-03-14 01:01:18,General
330442,2006-03-14 01:54:37,General
330443,2006-03-14 02:22:16,Message Compose Window
330446,2006-03-14 03:14:58,General
330448,2008-04-16 19:50:53,Mail Window Front End
330451,2006-03-14 04:35:00,General
330466,2006-03-14 07:07:52,General
330470,2006-03-14 07:42:27,Message Compose Window
330474,2006-03-14 08:15:34,General
330475,2006-03-14 08:16:16,General
330501,2006-03-14 12:33:45,Message Compose Window
330523,2006-03-14 15:34:17,Mail Window Front End
330544,2006-03-15 00:46:11,General
330560,2006-03-15 04:40:06,Message Compose Window
330570,2006-03-15 06:28:08,Mail Window Front End
330611,2006-03-15 12:20:33,Help Documentation
330612,2006-03-15 12:35:58,Message Compose Window
330613,2006-03-15 12:37:45,General
330614,2006-03-15 12:54:05,Preferences
330615,2006-03-15 12:56:14,Mail Window Front End
330616,2006-03-15 12:59:38,Preferences
330621,2006-03-15 14:09:20,Mail Window Front End
330629,2007-05-02 10:48:03,General
330630,2006-03-15 15:30:03,Build Config
330647,2006-03-15 20:10:42,Message Compose Window
330653,2006-03-15 22:22:42,General
330657,2006-03-16 00:01:51,Message Compose Window
330664,2006-03-16 01:11:50,General
330679,2006-03-16 05:26:41,Message Compose Window
330680,2006-03-16 05:36:53,Message Compose Window
330681,2006-03-16 05:54:20,General
330743,2006-03-16 12:59:00,Mail Window Front End
330757,2006-03-16 14:54:17,Address Book
330764,2006-03-16 16:26:04,Message Compose Window
330769,2006-03-16 17:45:21,Mail Window Front End
330772,2006-03-16 18:32:20,Mail Window Front End
330783,2006-03-16 20:50:08,General
330795,2006-03-17 00:18:28,Preferences
330797,2006-03-17 00:53:23,Mail Window Front End
330814,2006-03-17 04:34:48,General
330816,2006-03-17 04:42:27,Mail Window Front End
330829,2007-02-01 03:58:28,Mail Window Front End
330850,2006-03-17 08:50:01,Mail Window Front End
330877,2006-03-17 13:09:01,General
330898,2006-03-17 17:34:26,Address Book
330910,2006-03-17 23:31:26,Address Book
330914,2006-03-18 00:11:07,Address Book
330936,2006-03-18 06:13:09,Mail Window Front End
330953,2006-03-18 09:51:00,General
330960,2006-03-18 12:29:19,General
330972,2006-03-18 15:33:34,Mail Window Front End
330977,2006-03-18 16:52:07,General
331009,2006-03-18 23:52:39,Mail Window Front End
331013,2006-03-19 01:29:21,Mail Window Front End
331014,2006-03-19 01:31:14,Mail Window Front End
331018,2006-03-19 02:52:29,Mail Window Front End
331020,2006-03-19 03:47:08,General
331035,2006-03-19 07:34:02,General
331038,2006-03-19 08:00:36,Mail Window Front End
331082,2006-03-20 02:05:15,General
331089,2006-03-20 03:57:25,General
331093,2006-03-20 04:14:00,General
331101,2006-03-20 05:56:28,Address Book
331113,2006-03-20 09:00:35,Mail Window Front End
331132,2006-03-20 12:00:41,Mail Window Front End
331137,2006-03-20 13:00:37,Mail Window Front End
331138,2006-04-27 12:02:54,Account Manager
331139,2006-03-20 13:15:45,Mail Window Front End
331147,2006-03-20 14:30:28,General
331150,2006-03-20 14:42:08,General
331152,2006-03-20 14:52:07,General
331159,2006-03-20 15:56:28,General
331160,2006-03-20 16:10:20,Message Compose Window
331192,2006-03-21 02:07:44,Message Compose Window
331193,2006-03-21 02:11:28,Message Compose Window
331205,2006-03-21 05:42:30,Address Book
331211,2006-03-21 07:30:16,Mail Window Front End
331220,2006-03-21 08:37:36,General
331252,2006-03-21 13:05:49,Mail Window Front End
331255,2006-03-21 13:41:05,General
331265,2006-03-21 15:29:17,General
331322,2006-03-22 01:42:08,Mail Window Front End
331360,2006-03-22 09:17:32,Mail Window Front End
331375,2006-03-22 10:59:29,Mail Window Front End
331387,2006-03-22 11:56:52,Message Compose Window
331398,2006-03-22 13:33:45,Mail Window Front End
331401,2006-03-22 14:27:06,General
331409,2006-03-22 16:48:56,General
331461,2006-03-23 06:09:54,General
331463,2006-03-23 06:18:52,Message Compose Window
331464,2006-03-23 06:19:51,Message Compose Window
331466,2006-03-23 06:30:35,Message Compose Window
331467,2006-03-23 06:31:10,Message Compose Window
331468,2006-03-23 06:31:33,Message Compose Window
331479,2006-03-23 07:56:44,Mail Window Front End
331497,2006-03-23 10:44:28,Account Manager
331498,2006-03-23 10:49:21,Mail Window Front End
331506,2006-03-23 12:08:17,General
331511,2006-03-23 12:45:43,General
331532,2006-03-23 16:01:48,General
331541,2006-03-23 18:39:37,Preferences
331548,2006-03-23 21:30:22,Preferences
331573,2006-03-24 02:05:35,General
331574,2006-03-24 02:10:18,Message Compose Window
331582,2006-03-24 04:00:41,Message Compose Window
331616,2006-03-24 08:39:27,Message Compose Window
331632,2006-03-24 11:47:57,General
331634,2006-03-24 12:18:17,Mail Window Front End
331645,2006-03-24 13:17:18,Address Book
331657,2006-03-24 16:28:26,General
331676,2006-03-25 01:02:42,Mail Window Front End
331677,2006-03-25 01:04:05,General
331680,2006-03-25 01:19:29,Preferences
331693,2006-03-25 04:23:31,Message Compose Window
331695,2006-03-25 04:50:16,Message Compose Window
331697,2006-03-25 05:34:12,General
331708,2006-03-25 08:33:42,Migration
331711,2006-03-25 10:37:04,Message Compose Window
331712,2006-03-25 10:52:24,Message Compose Window
331798,2006-03-26 11:36:38,General
331812,2006-03-26 16:58:58,Mail Window Front End
331817,2006-03-26 19:06:16,Message Compose Window
331840,2006-03-27 00:05:19,Mail Window Front End
331844,2006-03-27 01:14:15,General
331849,2006-03-27 02:29:10,General
331858,2006-03-27 05:30:32,General
331875,2006-03-27 08:39:02,Address Book
331896,2006-03-27 12:06:22,Mail Window Front End
331906,2006-03-27 12:49:56,Security
331924,2006-03-27 16:04:59,General
331946,2006-03-27 22:15:00,General
331969,2006-03-28 03:12:47,Mail Window Front End
331983,2006-03-28 05:17:49,General
332004,2006-03-28 08:34:18,Message Compose Window
332007,2006-03-28 08:43:15,Message Compose Window
332014,2006-03-28 09:31:41,General
332015,2006-03-28 09:39:41,Security
332023,2006-03-28 10:57:37,Message Compose Window
332032,2006-03-28 12:12:47,Message Compose Window
332040,2006-03-28 13:52:12,General
332059,2006-03-30 05:48:29,General
332062,2006-03-28 19:14:20,General
332079,2006-03-28 23:24:47,General
332080,2006-03-28 23:58:35,Message Compose Window
332087,2006-03-29 01:10:44,Security
332096,2006-03-29 02:54:42,General
332134,2006-03-29 08:06:55,General
332160,2006-03-29 12:13:01,Mail Window Front End
332183,2006-03-29 18:56:58,General
332186,2006-03-29 19:16:52,Message Compose Window
332206,2006-03-30 00:05:20,General
332214,2006-03-30 01:47:13,Preferences
332216,2006-03-30 01:50:50,Preferences
332228,2006-03-30 03:46:49,General
332259,2006-03-30 09:06:21,General
332264,2006-03-30 10:32:00,General
332267,2006-03-30 11:00:04,Mail Window Front End
332309,2006-03-30 17:02:46,General
332329,2006-03-30 22:22:26,General
332344,2006-03-31 00:23:37,Mail Window Front End
332347,2006-03-31 01:18:37,General
332353,2006-03-31 02:51:58,General
332366,2006-03-31 05:34:42,Address Book
332367,2006-03-31 05:34:44,Address Book
332368,2006-03-31 05:50:00,Message Compose Window
332385,2006-03-31 08:48:00,Message Compose Window
332427,2006-03-31 18:48:52,General
332483,2006-04-01 22:06:21,Address Book
332502,2006-04-02 06:23:46,Mail Window Front End
332506,2006-04-02 07:41:12,Mail Window Front End
332547,2006-04-02 21:43:10,General
332565,2006-04-03 04:23:26,General
332578,2006-04-03 06:21:56,General
332585,2006-04-03 07:13:44,Mail Window Front End
332599,2006-04-03 10:23:28,Message Compose Window
332601,2006-04-03 10:48:24,Address Book
332623,2006-04-03 13:38:26,Preferences
332626,2006-04-03 14:12:56,Mail Window Front End
332631,2006-04-03 15:21:45,Mail Window Front End
332632,2006-04-03 15:50:19,General
332637,2006-04-03 16:36:01,General
332650,2006-04-03 20:58:08,Mail Window Front End
332653,2006-04-03 22:08:34,Preferences
332656,2006-04-03 22:34:09,General
332665,2006-04-03 23:28:18,General
332673,2006-04-04 02:54:22,Address Book
332678,2006-04-04 03:32:06,General
332679,2006-04-04 03:41:02,Mail Window Front End
332684,2006-04-04 04:09:46,General
332691,2006-04-04 05:05:41,Message Compose Window
332694,2006-04-04 07:37:05,Account Manager
332697,2006-04-04 05:32:03,Mail Window Front End
332699,2006-04-04 05:44:29,Account Manager
332700,2006-04-04 06:08:25,General
332710,2006-04-04 07:13:48,General
332733,2006-04-04 10:59:57,Mail Window Front End
332752,2006-04-04 14:37:15,Message Compose Window
332771,2006-04-12 06:23:10,Security
332776,2008-11-13 10:09:21,Mail Window Front End
332778,2006-04-04 21:33:20,Mail Window Front End
332779,2006-04-04 21:44:58,Mail Window Front End
332804,2006-04-05 01:23:11,Mail Window Front End
332808,2006-04-05 02:05:46,Mail Window Front End
332814,2007-09-02 12:55:17,Mail Window Front End
332836,2006-04-05 06:19:23,Mail Window Front End
332844,2006-04-05 07:24:13,Mail Window Front End
332881,2006-04-05 11:36:58,Mail Window Front End
332882,2006-04-05 11:45:35,Message Compose Window
332883,2006-04-05 11:48:51,Mail Window Front End
332921,2006-04-05 15:54:10,General
332944,2006-04-05 20:52:13,General
332948,2006-04-05 22:11:26,General
333017,2006-04-06 08:19:40,Migration
333028,2006-04-06 09:15:14,General
333042,2006-04-06 11:15:32,Mail Window Front End
333085,2006-04-06 17:15:44,Message Compose Window
333086,2006-04-06 17:24:30,General
333089,2006-04-06 17:42:34,Message Compose Window
333092,2006-04-06 18:25:37,Mail Window Front End
333095,2006-04-06 20:50:04,Installer
333106,2006-04-07 00:04:50,Mail Window Front End
333122,2006-04-07 03:53:44,Mail Window Front End
333139,2006-04-07 06:46:39,General
333149,2006-04-07 08:30:44,Security
333183,2006-04-07 14:40:56,General
333184,2006-04-07 14:41:07,General
333215,2006-04-07 23:35:59,Account Manager
333220,2006-04-08 03:45:29,Message Compose Window
333226,2006-04-08 04:10:03,Mail Window Front End
333228,2006-04-08 04:31:44,Mail Window Front End
333230,2006-04-08 05:03:31,General
333232,2006-04-08 05:46:01,Account Manager
333247,2006-04-08 10:03:22,Mail Window Front End
333248,2006-04-08 10:14:52,Mail Window Front End
333265,2006-04-08 14:15:33,Preferences
333266,2006-04-08 14:18:20,General
333273,2006-04-08 16:15:57,General
333277,2006-04-08 17:05:20,Preferences
333285,2006-04-08 21:42:00,General
333291,2006-04-08 23:24:55,General
333317,2006-04-09 02:27:33,Migration
333323,2006-04-09 04:28:14,Mail Window Front End
333343,2006-04-09 09:12:34,Migration
333402,2006-04-09 20:33:49,Build Config
333411,2006-04-09 23:43:18,General
333446,2006-04-10 07:11:21,General
333477,2006-04-10 11:27:29,General
333510,2006-04-10 15:25:37,Message Compose Window
333511,2006-04-10 15:27:21,Mail Window Front End
333532,2006-04-10 18:28:41,Account Manager
333561,2006-04-10 23:23:26,Mail Window Front End
333568,2006-04-11 00:57:31,Mail Window Front End
333573,2006-04-11 01:42:50,General
333606,2006-04-11 09:18:59,General
333607,2007-01-11 09:58:27,Mail Window Front End
333644,2006-04-11 13:49:43,General
333662,2006-04-11 15:51:58,Installer
333685,2006-04-11 22:10:09,General
333725,2006-04-12 06:02:39,Message Compose Window
333727,2006-04-12 06:14:41,Mail Window Front End
333742,2006-04-12 08:20:11,Mail Window Front End
333749,2006-04-12 09:07:33,Mail Window Front End
333757,2006-04-12 10:17:45,Mail Window Front End
333788,2006-04-12 14:46:00,General
333810,2006-04-12 18:15:41,General
333818,2006-04-12 20:40:54,Message Compose Window
333821,2006-07-18 07:39:57,General
333825,2006-04-12 22:07:09,Migration
333828,2006-04-12 22:49:40,General
333838,2006-04-13 01:34:03,Message Compose Window
333842,2006-04-13 02:11:38,General
333877,2006-04-13 07:43:19,General
333887,2006-04-13 09:28:15,General
333904,2006-04-13 11:03:11,Mail Window Front End
333933,2006-04-13 17:21:30,General
333934,2006-04-13 17:41:06,Message Compose Window
333958,2006-04-14 00:18:28,Preferences
333960,2006-04-14 00:21:56,Message Compose Window
333996,2006-04-14 05:43:20,Mail Window Front End
334045,2006-04-14 11:46:48,Address Book
334053,2006-04-14 12:31:45,General
334081,2006-04-14 17:38:20,Mail Window Front End
334086,2006-04-14 20:17:14,General
334087,2006-04-14 20:33:52,General
334106,2006-04-15 00:58:23,General
334115,2006-04-15 04:27:37,General
334119,2006-04-15 05:40:41,Mail Window Front End
334138,2006-04-15 08:04:34,Mail Window Front End
334153,2006-04-15 10:34:17,Message Compose Window
334176,2006-04-15 16:57:50,Security
334243,2006-04-16 06:47:00,Account Manager
334263,2006-04-18 08:07:18,General
334291,2006-04-16 16:53:33,General
334346,2006-04-17 05:45:54,General
334358,2006-04-17 07:59:24,General
334360,2006-04-17 08:06:43,Build Config
334380,2006-04-17 10:42:36,Mail Window Front End
334385,2006-04-17 11:31:22,Account Manager
334388,2006-04-17 12:10:10,Account Manager
334424,2006-04-17 17:45:29,General
334433,2006-04-17 21:53:00,General
334435,2006-04-17 21:53:23,General
334481,2006-04-18 03:50:31,General
334488,2006-04-18 04:32:43,Preferences
334498,2006-04-18 07:19:42,Mail Window Front End
334517,2006-04-18 09:57:45,Mail Window Front End
334544,2006-04-18 13:09:53,Mail Window Front End
334625,2006-04-19 02:30:53,Mail Window Front End
334632,2006-04-19 03:58:57,General
334663,2006-04-19 07:20:47,Mail Window Front End
334664,2006-04-19 07:22:55,General
334665,2006-04-19 07:26:37,General
334693,2006-04-19 09:49:55,Message Compose Window
334698,2006-04-19 09:59:41,General
334709,2006-04-19 11:13:37,General
334745,2006-04-19 13:16:40,Migration
334770,2006-04-19 18:54:30,Account Manager
334791,2006-04-20 00:25:50,Migration
334797,2006-04-20 01:37:11,Mail Window Front End
334798,2006-04-20 01:45:39,General
334805,2006-04-20 02:25:17,General
334854,2006-04-20 10:54:03,General
334878,2006-04-20 14:42:42,General
334883,2006-04-20 15:23:49,Message Compose Window
334887,2006-04-20 16:30:12,Message Compose Window
334910,2006-04-20 20:54:22,General
334918,2006-04-20 22:30:45,Message Compose Window
334932,2006-04-21 01:59:24,General
334955,2006-04-21 06:10:45,General
334980,2006-04-21 09:24:44,Mail Window Front End
334985,2006-04-21 09:46:57,Build Config
334986,2006-04-21 09:58:14,Security
334989,2006-04-21 10:09:38,General
334993,2006-04-21 10:45:06,Message Compose Window
335006,2006-04-21 12:59:18,General
335009,2006-04-21 13:23:45,Build Config
335044,2006-04-21 20:50:40,General
335046,2006-04-21 20:57:52,General
335059,2006-04-21 22:31:03,Address Book
335079,2006-04-22 05:36:16,Mail Window Front End
335094,2006-04-22 09:38:19,General
335097,2006-04-22 10:01:39,Mail Window Front End
335115,2006-04-22 12:46:15,Mail Window Front End
335124,2006-04-22 17:33:41,General
335125,2006-04-22 17:51:18,Mail Window Front End
335128,2006-04-22 19:12:08,General
335130,2006-04-22 20:30:30,Security
335132,2006-04-22 23:42:29,Message Compose Window
335135,2006-04-23 00:36:44,Migration
335138,2006-04-23 01:15:55,Message Compose Window
335161,2006-04-23 10:44:18,Installer
335175,2006-04-23 13:26:24,Account Manager
335178,2006-04-23 14:13:45,Account Manager
335188,2006-04-23 15:55:59,Message Compose Window
335195,2006-04-23 17:15:41,Message Compose Window
335218,2006-04-24 01:16:54,Message Compose Window
335221,2006-04-24 02:13:45,Account Manager
335222,2006-04-24 02:24:14,General
335227,2006-04-24 02:58:02,General
335228,2006-04-24 03:10:30,Message Compose Window
335233,2006-04-24 04:05:40,General
335279,2006-04-24 09:23:04,Mail Window Front End
335288,2006-04-24 10:54:05,General
335302,2006-04-24 13:28:47,Message Compose Window
